0,16,32,8.170388746396996e-05
791,17,87,2.5070092764789735e-05
792,17,88,2.5070092764789735e-05
793,17,89,2.5070092764789735e-05
794,17,90,2.5070092764789735e-05
795,17,91,2.5070092764789735e-05
796,17,92,2.5070092764789735e-05
797,17,93,2.5070092764789735e-05
798,17,94,2.5070092764789735e-05
799,17,95,2.5070092764789735e-05
800,18,80,2.5070092764789735e-05
801,18,81,2.5070092764789735e-05
802,18,82,2.5070092764789735e-05
803,18,83,2.5070092764789735e-05
804,18,84,2.5070092764789735e-05
805,18,85,2.5070092764789735e-05
806,18,86,2.5070092764789735e-05
807,18,87,2.5070092764789735e-05
808,18,88,2.5070092764789735e-05
809,18,89,2.5070092764789735e-05
810,18,90,2.5070092764789735e-05
811,18,91,2.5070092764789735e-05
812,18,92,2.5070092764789735e-05
813,18,93,2.5070092764789735e-05
814,18,94,2.5070092764789735e-05
815,18,95,2.5070092764789735e-05
816,19,80,2.5070092764789735e-05
817,19,81,2.5070092764789735e-05
818,19,82,2.5070092764789735e-05
819,19,83,2.5070092764789735e-05
820,19,84,2.5070092764789735e-05
821,19,85,2.5070092764789735e-05
822,19,86,2.5070092764789735e-05
823,19,87,2.5070092764789735e-05
824,19,88,2.5070092764789735e-05
825,19,89,2.5070092764789735e-05
826,19,90,2.5070092764789735e-05
827,19,91,2.5070092764789735e-05
828,19,92,2.5070092764789735e-05
829,19,93,2.5070092764789735e-05
830,19,94,2.5070092764789735e-05
831,19,95,2.5070092764789735e-05
832,20,80,2.5070092764789735e-05
833,20,81,2.5070092764789735e-05
834,20,82,2.5070092764789735e-05
835,20,83,2.5070092764789735e-05
836,20,84,2.5070092764789735e-05
837,20,85,2.5070092764789735e-05
838,20,86,2.5070092764789735e-05
839,20,87,2.5070092764789735e-05
840,20,88,2.5070092764789735e-05
841,20,89,2.5070092764789735e-05
842,20,90,2.5070092764789735e-05
843,20,91,2.5070092764789735e-05
844,20,92,2.5070092764789735e-05
845,20,93,2.5070092764789735e-05
846,20,94,2.5070092764789735e-05
847,20,95,2.5070092764789735e-05
848,21,80,2.5070092764789735e-05
849,21,81,2.5070092764789735e-05
850,21,82,2.5070092764789735e-05
851,21,83,2.5070092764789735e-05
852,21,84,2.5070092764789735e-05
853,21,85,2.5070092764789735e-05
854,21,86,2.5070092764789735e-05
855,21,87,2.5070092764789735e-05
856,21,88,2.5070092764789735e-05
857,21,89,2.5070092764789735e-05
858,21,90,2.5070092764789735e-05
859,21,91,2.5070092764789735e-05
860,21,92,2.5070092764789735e-05
861,21,93,2.5070092764789735e-05
862,21,94,2.5070092764789735e-05
863,21,95,2.5070092764789735e-05
864,22,80,2.5070092764789735e-05
865,22,81,2.5070092764789735e-05
866,22,82,2.5070092764789735e-05
867,22,83,2.5070092764789735e-05
868,22,84,2.5070092764789735e-05
869,22,85,2.5070092764789735e-05
870,22,86,2.5070092764789735e-05
871,22,87,2.5070092764789735e-05
872,22,88,2.5070092764789735e-05
873,22,89,2.5070092764789735e-05
874,22,90,2.5070092764789735e-05
875,22,91,2.5070092764789735e-05
876,22,92,2.5070092764789735e-05
877,22,93,2.5070092764789735e-05
878,22,94,2.5070092764789735e-05
879,22,95,2.5070092764789735e-05
880,23,80,2.5070092764789735e-05
881,23,81,2.5070092764789735e-05
882,23,82,2.5070092764789735e-05
883,23,83,2.5070092764789735e-05
884,23,84,2.5070092764789735e-05
885,23,85,2.5070092764789735e-05
886,23,86,2.5070092764789735e-05
887,23,87,2.5070092764789735e-05
888,23,88,2.5070092764789735e-05
889,23,89,2.5070092764789735e-05
890,23,90,2.5070092764789735e-05
891,23,91,2.5070092764789735e-05
892,23,92,2.5070092764789735e-05
893,23,93,2.5070092764789735e-05
894,23,94,2.5070092764789735e-05
895,23,95,2.5070092764789735e-05
896,24,80,2.5070092764789735e-05
897,24,81,2.5070092764789735e-05
898,24,82,2.5070092764789735e-05
899,24,83,2.5070092764789735e-05
900,24,84,2.5070092764789735e-05
901,24,85,2.5070092764789735e-05
902,24,86,2.5070092764789735e-05
903,24,87,2.5070092764789735e-05
904,24,88,2.5070092764789735e-05
905,24,89,2.5070092764789735e-05
906,24,90,2.5070092764789735e-05
907,24,91,2.5070092764789735e-05
908,24,92,2.5070092764789735e-05
909,24,93,2.5070092764789735e-05
910,24,94,2.5070092764789735e-05
911,24,95,2.5070092764789735e-05
912,25,80,2.5070092764789735e-05
913,25,81,2.5070092764789735e-05
914,25,82,2.5070092764789735e-05
915,25,83,2.5070092764789735e-05
916,25,84,2.5070092764789735e-05
917,25,85,2.5070092764789735e-05
918,25,86,2.5070092764789735e-05
919,25,87,2.5070092764789735e-05
920,25,88,2.5070092764789735e-05
921,25,89,2.5070092764789735e-05
922,25,90,2.5070092764789735e-05
923,25,91,2.5070092764789735e-05
924,25,92,2.5070092764789735e-05
925,25,93,2.5070092764789735e-05
926,25,94,2.5070092764789735e-05
927,25,95,2.5070092764789735e-05
928,26,80,2.5070092764789735e-05
929,26,81,2.5070092764789735e-05
930,26,82,2.5070092764789735e-05
931,26,83,2.5070092764789735e-05
932,26,84,2.5070092764789735e-05
933,26,85,2.5070092764789735e-05
934,26,86,2.5070092764789735e-05
935,26,87,2.5070092764789735e-05
936,26,88,2.5070092764789735e-05
937,26,89,2.5070092764789735e-05
938,26,90,2.5070092764789735e-05
939,26,91,2.5070092764789735e-05
940,26,92,2.5070092764789735e-05
941,26,93,2.5070092764789735e-05
942,26,94,2.5070092764789735e-05
943,26,95,2.5070092764789735e-05
944,27,80,2.5070092764789735e-05
945,27,81,2.5070092764789735e-05
946,27,82,2.5070092764789735e-05
947,27,83,2.5070092764789735e-05
948,27,84,2.5070092764789735e-05
949,27,85,2.5070092764789735e-05
950,27,86,2.5070092764789735e-05
951,27,87,2.5070092764789735e-05
952,27,88,2.5070092764789735e-05
953,27,89,2.5070092764789735e-05
954,27,90,2.5070092764789735e-05
955,27,91,2.5070092764789735e-05
956,27,92,2.5070092764789735e-05
957,27,93,2.5070092764789735e-05
958,27,94,2.5070092764789735e-05
959,27,95,2.5070092764789735e-05
960,28,80,2.5070092764789735e-05
961,28,81,2.5070092764789735e-05
962,28,82,2.5070092764789735e-05
963,28,83,2.5070092764789735e-05
964,28,84,2.5070092764789735e-05
965,28,85,2.5070092764789735e-05
966,28,86,2.5070092764789735e-05
967,28,87,2.5070092764789735e-05
968,28,88,2.5070092764789735e-05
969,28,89,2.5070092764789735e-05
970,28,90,2.5070092764789735e-05
971,28,91,2.5070092764789735e-05
972,28,92,2.5070092764789735e-05
973,28,93,2.5070092764789735e-05
974,28,94,2.5070092764789735e-05
975,28,95,2.5070092764789735e-05
976,29,80,2.5070092764789735e-05
977,29,81,2.5070092764789735e-05
978,29,82,2.5070092764789735e-05
979,29,83,2.5070092764789735e-05
980,29,84,2.5070092764789735e-05
981,29,85,2.5070092764789735e-05
982,29,86,2.5070092764789735e-05
983,29,87,2.5070092764789735e-05
984,29,88,2.5070092764789735e-05
985,29,89,2.5070092764789735e-05
986,29,90,2.5070092764789735e-05
987,29,91,2.5070092764789735e-05
988,29,92,2.5070092764789735e-05
989,29,93,2.5070092764789735e-05
990,29,94,2.5070092764789735e-05
991,29,95,2.5070092764789735e-05
992,30,80,2.5070092764789735e-05
993,30,81,2.5070092764789735e-05
994,30,82,2.5070092764789735e-05
995,30,83,2.5070092764789735e-05
996,30,84,2.5070092764789735e-05
997,30,85,2.5070092764789735e-05
998,30,86,2.5070092764789735e-05
999,30,87,2.5070092764789735e-05
1000,30,88,2.5070092764789735e-05
1001,30,89,2.5070092764789735e-05
1002,30,90,2.5070092764789735e-05
1003,30,91,2.5070092764789735e-05
1004,30,92,2.5070092764789735e-05
1005,30,93,2.5070092764789735e-05
1006,30,94,2.5070092764789735e-05
1007,30,95,2.5070092764789735e-05
1008,31,80,2.5070092764789735e-05
1009,31,81,2.5070092764789735e-05
1010,31,82,2.5070092764789735e-05
1011,31,83,2.5070092764789735e-05
1012,31,84,2.5070092764789735e-05
1013,31,85,2.5070092764789735e-05
1014,31,86,2.5070092764789735e-05
1015,31,87,2.5070092764789735e-05
1016,31,88,2.5070092764789735e-05
1017,31,89,2.5070092764789735e-05
1018,31,90,2.5070092764789735e-05
1019,31,91,2.5070092764789735e-05
1020,31,92,2.5070092764789735e-05
1021,31,93,2.5070092764789735e-05
1022,31,94,2.5070092764789735e-05
1023,31,95,2.5070092764789735e-05
1024,16,96,3.4274626420235566e-07
1025,16,97,3.4274626420235566e-07
1026,16,98,3.4274626420235566e-07
1027,16,99,3.4274626420235566e-07
1028,16,100,3.4274626420235566e-07
1029,16,101,3.4274626420235566e-07
1030,16,102,3.4274626420235566e-07
1031,16,103,3.4274626420235566e-07
1032,16,104,3.4274626420235566e-07
1033,16,105,3.4274626420235566e-07
1034,16,106,3.4274626420235566e-07
1035,16,107,3.4274626420235566e-07
1036,16,108,3.4274626420235566e-07
1037,16,109,3.4274626420235566e-07
1038,16,110,3.4274626420235566e-07
1039,16,111,3.4274626420235566e-07
1040,17,96,3.4274626420235566e-07
1041,17,97,3.4274626420235566e-07
1042,17,98,3.4274626420235566e-07
1043,17,99,3.4274626420235566e-07
1044,17,100,3.4274626420235566e-07
1045,17,101,3.4274626420235566e-07
1046,17,102,3.4274626420235566e-07
1047,17,103,3.4274626420235566e-07
1048,17,104,3.4274626420235566e-07
1049,17,105,3.4274626420235566e-07
1050,17,106,3.4274626420235566e-07
1051,17,107,3.4274626420235566e-07
1052,17,108,3.4274626420235566e-07
1053,17,109,3.4274626420235566e-07
1054,17,110,3.4274626420235566e-07
1055,17,111,3.4274626420235566e-07
1056,18,96,3.4274626420235566e-07
1057,18,97,3.4274626420235566e-07
1058,18,98,3.4274626420235566e-07
1059,18,99,3.4274626420235566e-07
1060,18,100,3.4274626420235566e-07
1061,18,101,3.4274626420235566e-07
1062,18,102,3.4274626420235566e-07
1063,18,103,3.4274626420235566e-07
1064,18,104,3.4274626420235566e-07
1065,18,105,3.4274626420235566e-07
1066,18,106,3.4274626420235566e-07
1067,18,107,3.4274626420235566e-07
1068,18,108,3.4274626420235566e-07
1069,18,109,3.4274626420235566e-07
1070,18,110,3.4274626420235566e-07
1071,18,111,3.4274626420235566e-07
1072,19,96,3.4274626420235566e-07
1073,19,97,3.4274626420235566e-07
1074,19,98,3.4274626420235566e-07
1075,19,99,3.4274626420235566e-07
1076,19,100,3.4274626420235566e-07
1077,19,101,3.4274626420235566e-07
1078,19,102,3.4274626420235566e-07
1079,19,103,3.4274626420235566e-07
1080,19,104,3.4274626420235566e-07
1081,19,105,3.4274626420235566e-07
1082,19,106,3.4274626420235566e-07
1083,19,107,3.4274626420235566e-07
1084,19,108,3.4274626420235566e-07
1085,19,109,3.4274626420235566e-07
1086,19,110,3.4274626420235566e-07
1087,19,111,3.4274626420235566e-07
1088,20,96,3.4274626420235566e-07
1089,20,97,3.4274626420235566e-07
1090,20,98,3.4274626420235566e-07
1091,20,99,3.4274626420235566e-07
1092,20,100,3.4274626420235566e-07
1093,20,101,3.4274626420235566e-07
1094,20,102,3.4274626420235566e-07
1095,20,103,3.4274626420235566e-07
1096,20,104,3.4274626420235566e-07
1097,20,105,3.4274626420235566e-07
1098,20,106,3.4274626420235566e-07
1099,20,107,3.4274626420235566e-07
1100,20,108,3.4274626420235566e-07
1101,20,109,3.4274626420235566e-07
1102,20,110,3.4274626420235566e-07
1103,20,111,3.4274626420235566e-07
1104,21,96,3.4274626420235566e-07
1105,21,97,3.4274626420235566e-07
1106,21,98,3.4274626420235566e-07
1107,21,99,3.4274626420235566e-07
1108,21,100,3.4274626420235566e-07
1109,21,101,3.4274626420235566e-07
1110,21,102,3.4274626420235566e-07
1111,21,103,3.4274626420235566e-07
1112,21,104,3.4274626420235566e-07
1113,21,105,3.4274626420235566e-07
1114,21,106,3.4274626420235566e-07
1115,21,107,3.4274626420235566e-07
1116,21,108,3.4274626420235566e-07
1117,21,109,3.4274626420235566e-07
1118,21,110,3.4274626420235566e-07
1119,21,111,3.4274626420235566e-07
1120,22,96,3.4274626420235566e-07
1121,22,97,3.4274626420235566e-07
1122,22,98,3.4274626420235566e-07
1123,22,99,3.4274626420235566e-07
1124,22,100,3.4274626420235566e-07
1125,22,101,3.4274626420235566e-07
1126,22,102,3.4274626420235566e-07
1127,22,103,3.4274626420235566e-07
1128,22,104,3.4274626420235566e-07
1129,22,105,3.4274626420235566e-07
1130,22,106,3.4274626420235566e-07
1131,22,107,3.4274626420235566e-07
1132,22,108,3.4274626420235566e-07
1133,22,109,3.4274626420235566e-07
1134,22,110,3.4274626420235566e-07
1135,22,111,3.4274626420235566e-07
1136,23,96,3.4274626420235566e-07
1137,23,97,3.4274626420235566e-07
1138,23,98,3.4274626420235566e-07
1139,23,99,3.4274626420235566e-07
1140,23,100,3.4274626420235566e-07
1141,23,101,3.4274626420235566e-07
1142,23,102,3.4274626420235566e-07
1143,23,103,3.4274626420235566e-07
1144,23,104,3.4274626420235566e-07
1145,23,105,3.4274626420235566e-07
1146,23,106,3.4274626420235566e-07
1147,23,107,3.4274626420235566e-07
1148,23,108,3.4274626420235566e-07
1149,23,109,3.4274626420235566e-07
1150,23,110,3.4274626420235566e-07
1151,23,111,3.4274626420235566e-07
1152,24,96,3.4274626420235566e-07
1153,24,97,3.4274626420235566e-07
1154,24,98,3.4274626420235566e-07
1155,24,99,3.4274626420235566e-07
1156,24,100,3.4274626420235566e-07
1157,24,101,3.4274626420235566e-07
1158,24,102,3.4274626420235566e-07
1159,24,103,3.4274626420235566e-07
1160,24,104,3.4274626420235566e-07
1161,24,105,3.4274626420235566e-07
1162,24,106,3.4274626420235566e-07
1163,24,107,3.4274626420235566e-07
1164,24,108,3.4274626420235566e-07
1165,24,109,3.4274626420235566e-07
1166,24,110,3.4274626420235566e-07
1167,24,111,3.4274626420235566e-07
1168,25,96,3.4274626420235566e-07
1169,25,97,3.4274626420235566e-07
1170,25,98,3.4274626420235566e-07
1171,25,99,3.4274626420235566e-07
1172,25,100,3.4274626420235566e-07
1173,25,101,3.4274626420235566e-07
1174,25,102,3.4274626420235566e-07
1175,25,103,3.4274626420235566e-07
1176,25,104,3.4274626420235566e-07
1177,25,105,3.4274626420235566e-07
1178,25,106,3.4274626420235566e-07
1179,25,107,3.4274626420235566e-07
1180,25,108,3.4274626420235566e-07
1181,25,109,3.4274626420235566e-07
1182,25,110,3.4274626420235566e-07
1183,25,111,3.4274626420235566e-07
1184,26,96,3.4274626420235566e-07
1185,26,97,3.4274626420235566e-07
1186,26,98,3.4274626420235566e-07
1187,26,99,3.4274626420235566e-07
1188,26,100,3.4274626420235566e-07
1189,26,101,3.4274626420235566e-07
1190,26,102,3.4274626420235566e-07
1191,26,103,3.4274626420235566e-07
1192,26,104,3.4274626420235566e-07
1193,26,105,3.4274626420235566e-07
1194,26,106,3.4274626420235566e-07
1195,26,107,3.4274626420235566e-07
1196,26,108,3.4274626420235566e-07
1197,26,109,3.4274626420235566e-07
1198,26,110,3.4274626420235566e-07
1199,26,111,3.4274626420235566e-07
1200,27,96,3.4274626420235566e-07
1201,27,97,3.4274626420235566e-07
1202,27,98,3.4274626420235566e-07
1203,27,99,3.4274626420235566e-07
1204,27,100,3.4274626420235566e-07
1205,27,101,3.4274626420235566e-07
1206,27,102,3.4274626420235566e-07
1207,27,103,3.4274626420235566e-07
1208,27,104,3.4274626420235566e-07
1209,27,105,3.4274626420235566e-07
1210,27,106,3.4274626420235566e-07
1211,27,107,3.4274626420235566e-07
1212,27,108,3.4274626420235566e-07
1213,27,109,3.4274626420235566e-07
1214,27,110,3.4274626420235566e-07
1215,27,111,3.4274626420235566e-07
1216,28,96,3.4274626420235566e-07
1217,28,97,3.4274626420235566e-07
1218,28,98,3.4274626420235566e-07
1219,28,99,3.4274626420235566e-07
1220,28,100,3.4274626420235566e-07
1221,28,101,3.4274626420235566e-07
1222,28,102,3.4274626420235566e-07
1223,28,103,3.4274626420235566e-07
1224,28,104,3.4274626420235566e-07
1225,28,105,3.4274626420235566e-07
1226,28,106,3.4274626420235566e-07
1227,28,107,3.4274626420235566e-07
1228,28,108,3.4274626420235566e-07
1229,28,109,3.4274626420235566e-07
1230,28,110,3.4274626420235566e-07
1231,28,111,3.4274626420235566e-07
1232,29,96,3.4274626420235566e-07
1233,29,97,3.4274626420235566e-07
1234,29,98,3.4274626420235566e-07
1235,29,99,3.4274626420235566e-07
1236,29,100,3.4274626420235566e-07
1237,29,101,3.4274626420235566e-07
1238,29,102,3.4274626420235566e-07
1239,29,103,3.4274626420235566e-07
1240,29,104,3.4274626420235566e-07
1241,29,105,3.4274626420235566e-07
1242,29,106,3.4274626420235566e-07
1243,29,107,3.4274626420235566e-07
1244,29,108,3.4274626420235566e-07
1245,29,109,3.4274626420235566e-07
1246,29,110,3.4274626420235566e-07
1247,29,111,3.4274626420235566e-07
1248,30,96,3.4274626420235566e-07
1249,30,97,3.4274626420235566e-07
1250,30,98,3.4274626420235566e-07
1251,30,99,3.4274626420235566e-07
1252,30,100,3.4274626420235566e-07
1253,30,101,3.4274626420235566e-07
1254,30,102,3.4274626420235566e-07
1255,30,103,3.4274626420235566e-07
1256,30,104,3.4274626420235566e-07
1257,30,105,3.4274626420235566e-07
1258,30,106,3.4274626420235566e-07
1259,30,107,3.4274626420235566e-07
1260,30,108,3.4274626420235566e-07
1261,30,109,3.4274626420235566e-07
1262,30,110,3.4274626420235566e-07
1263,30,111,3.4274626420235566e-07
1264,31,96,3.4274626420235566e-07
1265,31,97,3.4274626420235566e-07
1266,31,98,3.4274626420235566e-07
1267,31,99,3.4274626420235566e-07
1268,31,100,3.4274626420235566e-07
1269,31,101,3.4274626420235566e-07
1270,31,102,3.4274626420235566e-07
1271,31,103,3.4274626420235566e-07
1272,31,104,3.4274626420235566e-07
1273,31,105,3.4274626420235566e-07
1274,31,106,3.4274626420235566e-07
1275,31,107,3.4274626420235566e-07
1276,31,108,3.4274626420235566e-07
1277,31,109,3.4274626420235566e-07
1278,31,110,3.4274626420235566e-07
1279,31,111,3.4274626420235566e-07
1280,16,112,1.9075986102686146e-05
1281,16,113,1.9075986102686146e-05
1282,16,114,1.9075986102686146e-05
1283,16,115,1.9075986102686146e-05
1284,16,116,1.9075986102686146e-05
1285,16,117,1.9075986102686146e-05
1286,16,118,1.9075986102686146e-05
1287,16,119,1.9075986102686146e-05
1288,16,120,1.9075986102686146e-05
1289,16,121,1.9075986102686146e-05
1290,16,122,1.9075986102686146e-05
1291,16,123,1.9075986102686146e-05
1292,16,124,1.9075986102686146e-05
1293,16,125,1.9075986102686146e-05
1294,16,126,1.9075986102686146e-05
1295,16,127,1.9075986102686146e-05
1296,17,112,1.9075986102686146e-05
1297,17,113,1.9075986102686146e-05
1298,17,114,1.9075986102686146e-05
1299,17,115,1.9075986102686146e-05
1300,17,116,1.9075986102686146e-05
1301,17,117,1.9075986102686146e-05
1302,17,118,1.9075986102686146e-05
1303,17,119,1.9075986102686146e-05
1304,17,120,1.9075986102686146e-05
1305,17,121,1.9075986102686146e-05
1306,17,122,1.9075986102686146e-05
1307,17,123,1.9075986102686146e-05
1308,17,124,1.9075986102686146e-05
1309,17,125,1.9075986102686146e-05
1310,17,126,1.9075986102686146e-05
1311,17,127,1.9075986102686146e-05
1312,18,112,1.9075986102686146e-05
1313,18,113,1.9075986102686146e-05
1314,18,114,1.9075986102686146e-05
1315,18,115,1.9075986102686146e-05
1316,18,116,1.9075986102686146e-05
1317,18,117,1.9075986102686146e-05
1318,18,118,1.9075986102686146e-05
1319,18,119,1.9075986102686146e-05
1320,18,120,1.9075986102686146e-05
1321,18,121,1.9075986102686146e-05
1322,18,122,1.9075986102686146e-05
1323,18,123,1.9075986102686146e-05
1324,18,124,1.9075986102686146e-05
1325,18,125,1.9075986102686146e-05
1326,18,126,1.9075986102686146e-05
1327,18,127,1.9075986102686146e-05
1328,19,112,1.9075986102686146e-05
1329,19,113,1.9075986102686146e-05
1330,19,114,1.9075986102686146e-05
1331,19,115,1.9075986102686146e-05
1332,19,116,1.9075986102686146e-05
1333,19,117,1.9075986102686146e-05
1334,19,118,1.9075986102686146e-05
1335,19,119,1.9075986102686146e-05
1336,19,120,1.9075986102686146e-05
1337,19,121,1.9075986102686146e-05
1338,19,122,1.9075986102686146e-05
1339,19,123,1.9075986102686146e-05
1340,19,124,1.9075986102686146e-05
1341,19,125,1.9075986102686146e-05
1342,19,126,1.9075986102686146e-05
1343,19,127,1.9075986102686146e-05
1344,20,112,1.9075986102686146e-05
1345,20,113,1.9075986102686146e-05
1346,20,114,1.9075986102686146e-05
1347,20,115,1.9075986102686146e-05
1348,20,116,1.9075986102686146e-05
1349,20,117,1.9075986102686146e-05
1350,20,118,1.9075986102686146e-05
1351,20,119,1.9075986102686146e-05
1352,20,120,1.9075986102686146e-05
1353,20,121,1.9075986102686146e-05
1354,20,122,1.9075986102686146e-05
1355,20,123,1.9075986102686146e-05
